state,Date,State,Region,Division,Daily_Death,Daily_Case,People_Fully_Vaccinated,Above_Poverty_Level_Population,No_Health_Insurance_Population,population,Median_Income,65_Years_or_More_Population,25_Years_or_More_Population,Population_Density,Bachelors_Degree_or_Higher_Population,Fully_reopen,Mask_Mandate,Vaccination_or_test,Ratio of people per hospital employee,Ratio of people per hospital,gdp_2020,employed_population,tests_combined_total
WA,2021-10-30,Washington,West,Pacific,0,0,4834034,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-10-31,Washington,West,Pacific,0,0,4834257,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-01,Washington,West,Pacific,31,4673,4834379,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-02,Washington,West,Pacific,37,1796,4846302,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-03,Washington,West,Pacific,31,1631,4850161,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-04,Washington,West,Pacific,40,2346,4854721,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-05,Washington,West,Pacific,31,1817,4858676,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-06,Washington,West,Pacific,0,0,4862905,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-07,Washington,West,Pacific,0,0,4863145,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-08,Washington,West,Pacific,29,5221,4863270,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-09,Washington,West,Pacific,30,1445,4876003,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-10,Washington,West,Pacific,0,1990,4879793,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-11,Washington,West,Pacific,0,0,4879793,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-12,Washington,West,Pacific,76,4123,4884881,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-13,Washington,West,Pacific,1,0,4889435,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-14,Washington,West,Pacific,0,0,4889582,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-15,Washington,West,Pacific,56,4534,4889678,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-16,Washington,West,Pacific,39,1299,4903335,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9842443
WA,2021-11-17,Washington,West,Pacific,27,2173,4906554,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9949890
WA,2021-11-18,Washington,West,Pacific,30,1999,4910855,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9958651
WA,2021-11-19,Washington,West,Pacific,24,1636,4915348,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9958651
WA,2021-11-20,Washington,West,Pacific,0,0,4920612,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9958651
WA,2021-11-21,Washington,West,Pacific,0,0,4920840,6481566,457854,7614893,35989,1117673,5101624,44.18,1837612,1,1,1,56,37697,2474820,3798630,9958651
WV,2021-02-10,West Virginia,South,South Atlantic,25,429,107679,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2015748
WV,2021-02-11,West Virginia,South,South Atlantic,12,469,110332,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2028413
WV,2021-02-12,West Virginia,South,South Atlantic,12,467,114445,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2042578
WV,2021-02-13,West Virginia,South,South Atlantic,2,395,120819,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2053046
WV,2021-02-14,West Virginia,South,South Atlantic,9,306,133868,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2059560
WV,2021-02-15,West Virginia,South,South Atlantic,2,301,138882,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2064969
WV,2021-02-16,West Virginia,South,South Atlantic,4,228,142817,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2071781
WV,2021-02-17,West Virginia,South,South Atlantic,9,288,144370,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2080039
WV,2021-02-18,West Virginia,South,South Atlantic,11,355,148742,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2089904
WV,2021-02-19,West Virginia,South,South Atlantic,12,295,149889,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2099209
WV,2021-02-20,West Virginia,South,South Atlantic,6,309,161329,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2107857
WV,2021-02-21,West Virginia,South,South Atlantic,7,252,169795,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2114133
WV,2021-02-22,West Virginia,South,South Atlantic,2,238,173068,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2118728
WV,2021-02-23,West Virginia,South,South Atlantic,11,285,174287,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2127267
WV,2021-02-24,West Virginia,South,South Atlantic,11,243,176709,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2135830
WV,2021-02-25,West Virginia,South,South Atlantic,5,431,178975,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2147188
WV,2021-02-26,West Virginia,South,South Atlantic,1,421,185374,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2157856
WV,2021-02-27,West Virginia,South,South Atlantic,6,346,189352,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2166580
WV,2021-02-28,West Virginia,South,South Atlantic,3,275,201077,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735890,2177597
WV,2021-03-01,West Virginia,South,South Atlantic,0,193,205102,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2181927
WV,2021-03-02,West Virginia,South,South Atlantic,1,136,206179,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2190001
WV,2021-03-03,West Virginia,South,South Atlantic,8,232,207129,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2198254
WV,2021-03-04,West Virginia,South,South Atlantic,0,261,209451,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2207676
WV,2021-03-05,West Virginia,South,South Atlantic,9,287,213203,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2218488
WV,2021-03-06,West Virginia,South,South Atlantic,5,326,219837,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2230102
WV,2021-03-07,West Virginia,South,South Atlantic,2,155,226593,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2236551
WV,2021-03-08,West Virginia,South,South Atlantic,0,182,229046,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2268529
WV,2021-03-09,West Virginia,South,South Atlantic,1,229,230156,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2276745
WV,2021-03-10,West Virginia,South,South Atlantic,4,302,231295,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2286032
WV,2021-03-11,West Virginia,South,South Atlantic,8,338,232746,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2296001
WV,2021-03-12,West Virginia,South,South Atlantic,8,346,238717,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2307317
WV,2021-03-13,West Virginia,South,South Atlantic,8,307,246830,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2316597
WV,2021-03-14,West Virginia,South,South Atlantic,11,319,258175,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2325596
WV,2021-03-15,West Virginia,South,South Atlantic,1,210,259988,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2329206
WV,2021-03-16,West Virginia,South,South Atlantic,15,341,261032,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2339388
WV,2021-03-17,West Virginia,South,South Atlantic,19,315,262477,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2348502
WV,2021-03-18,West Virginia,South,South Atlantic,5,382,263392,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2358160
WV,2021-03-19,West Virginia,South,South Atlantic,30,376,268847,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2374807
WV,2021-03-20,West Virginia,South,South Atlantic,0,386,276506,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2382122
WV,2021-03-21,West Virginia,South,South Atlantic,6,348,284107,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2387879
WV,2021-03-22,West Virginia,South,South Atlantic,6,276,285846,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2392677
WV,2021-03-23,West Virginia,South,South Atlantic,1,327,286517,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2402189
WV,2021-03-24,West Virginia,South,South Atlantic,6,389,288979,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2411199
WV,2021-03-25,West Virginia,South,South Atlantic,5,433,292335,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2422268
WV,2021-03-26,West Virginia,South,South Atlantic,4,499,300747,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2434554
WV,2021-03-27,West Virginia,South,South Atlantic,3,566,314994,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2447202
WV,2021-03-28,West Virginia,South,South Atlantic,3,297,327909,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2451817
WV,2021-03-29,West Virginia,South,South Atlantic,4,378,330678,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2458557
WV,2021-03-30,West Virginia,South,South Atlantic,2,331,331161,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2468123
WV,2021-03-31,West Virginia,South,South Atlantic,36,416,334096,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,735143,2477317
WV,2021-04-01,West Virginia,South,South Atlantic,7,495,336742,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2488343
WV,2021-04-02,West Virginia,South,South Atlantic,5,420,347394,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2500684
WV,2021-04-03,West Virginia,South,South Atlantic,5,453,367190,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2512082
WV,2021-04-04,West Virginia,South,South Atlantic,2,350,376323,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2518089
WV,2021-04-05,West Virginia,South,South Atlantic,1,277,379207,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2522128
WV,2021-04-06,West Virginia,South,South Atlantic,11,277,379705,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2529998
WV,2021-04-07,West Virginia,South,South Atlantic,15,364,382002,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2538538
WV,2021-04-08,West Virginia,South,South Atlantic,13,446,386361,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2549214
WV,2021-04-09,West Virginia,South,South Atlantic,2,479,395951,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2561267
WV,2021-04-10,West Virginia,South,South Atlantic,5,455,433823,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2571730
WV,2021-04-11,West Virginia,South,South Atlantic,3,415,451677,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2579321
WV,2021-04-12,West Virginia,South,South Atlantic,0,293,460331,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2583461
WV,2021-04-13,West Virginia,South,South Atlantic,2,328,465793,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2591802
WV,2021-04-14,West Virginia,South,South Atlantic,9,413,465793,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2602210
WV,2021-04-15,West Virginia,South,South Atlantic,16,393,480324,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2612870
WV,2021-04-16,West Virginia,South,South Atlantic,5,475,480870,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2623800
WV,2021-04-17,West Virginia,South,South Atlantic,3,446,499540,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2634115
WV,2021-04-18,West Virginia,South,South Atlantic,5,370,506965,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2642790
WV,2021-04-19,West Virginia,South,South Atlantic,0,260,508089,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2647164
WV,2021-04-20,West Virginia,South,South Atlantic,4,315,513848,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2654785
WV,2021-04-21,West Virginia,South,South Atlantic,11,426,520206,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2665687
WV,2021-04-22,West Virginia,South,South Atlantic,8,400,529085,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2675680
WV,2021-04-23,West Virginia,South,South Atlantic,5,405,543654,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2686422
WV,2021-04-24,West Virginia,South,South Atlantic,4,375,553705,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2697711
WV,2021-04-25,West Virginia,South,South Atlantic,4,314,557644,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2706016
WV,2021-04-26,West Virginia,South,South Atlantic,0,289,558785,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2710364
WV,2021-04-27,West Virginia,South,South Atlantic,0,177,561927,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2714356
WV,2021-04-28,West Virginia,South,South Atlantic,11,453,566476,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2728570
WV,2021-04-29,West Virginia,South,South Atlantic,1,432,576679,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2738468
WV,2021-04-30,West Virginia,South,South Atlantic,5,395,587975,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,747210,2748096
WV,2021-05-01,West Virginia,South,South Atlantic,0,370,595426,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2759314
WV,2021-05-02,West Virginia,South,South Atlantic,7,420,597707,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2768633
WV,2021-05-03,West Virginia,South,South Atlantic,0,289,598556,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2773103
WV,2021-05-04,West Virginia,South,South Atlantic,9,344,600343,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2779547
WV,2021-05-05,West Virginia,South,South Atlantic,12,405,604859,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2790559
WV,2021-05-06,West Virginia,South,South Atlantic,6,385,610171,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2799895
WV,2021-05-07,West Virginia,South,South Atlantic,6,339,616709,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2808073
WV,2021-05-08,West Virginia,South,South Atlantic,7,321,622463,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2815482
WV,2021-05-09,West Virginia,South,South Atlantic,0,405,625054,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2825197
WV,2021-05-10,West Virginia,South,South Atlantic,3,211,629758,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2829027
WV,2021-05-11,West Virginia,South,South Atlantic,5,258,631921,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2834018
WV,2021-05-12,West Virginia,South,South Atlantic,14,340,634763,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2851177
WV,2021-05-13,West Virginia,South,South Atlantic,3,411,637445,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2851257
WV,2021-05-14,West Virginia,South,South Atlantic,5,297,641046,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2858591
WV,2021-05-15,West Virginia,South,South Atlantic,1,307,640432,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2867161
WV,2021-05-16,West Virginia,South,South Atlantic,4,238,641171,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2873093
WV,2021-05-17,West Virginia,South,South Atlantic,1,175,645568,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2876518
WV,2021-05-18,West Virginia,South,South Atlantic,1,245,646865,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2879894
WV,2021-05-19,West Virginia,South,South Atlantic,4,261,648855,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2889748
WV,2021-05-20,West Virginia,South,South Atlantic,2,301,651047,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2897090
WV,2021-05-21,West Virginia,South,South Atlantic,3,285,654692,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2904807
WV,2021-05-22,West Virginia,South,South Atlantic,0,205,654692,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2904807
WV,2021-05-23,West Virginia,South,South Atlantic,0,205,654692,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2904807
WV,2021-05-24,West Virginia,South,South Atlantic,3,209,661347,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2919950
WV,2021-05-25,West Virginia,South,South Atlantic,7,233,662813,1455671,108019,1792147,25320,352114,1287427,28.74,265398,1,0,0,34,18668,294837,751042,2924331
